timestamp,type,country,outside,salary,currency,domain,experience,studies,gender,happy,remote
9/03/2023 22:45:01,Empresa de producto,España,Suiza,90000,EUR,DevOps,Junior (1-4 años),Formación reglada o universitaria,Hombre,4,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
9/03/2023 22:53:18,Empresa de producto,España,,38000,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Hombre,3,"Sí, 100% remoto"
9/03/2023 22:54:37,Consultora,España,República Checa,38000,EUR,Front End,Junior (1-4 años),Autodidacta,Hombre,2,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
9/03/2023 22:59:23,Consultora,España,,55000,EUR,Back End,Senior (+5 años),Formación reglada o universitaria,Hombre,3,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
9/03/2023 23:02:39,Empresa de producto,España,filial española de una empresa de Estados Unidos,40000,EUR,Embedded Systems,Junior (1-4 años),Formación reglada o universitaria,Hombre,4,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
9/03/2023 23:09:48,Empresa de producto,España,EEUU,120000,EUR,Front End,Senior (+5 años),Formación reglada o universitaria,Hombre,5,"Sí, 100% remoto"
9/03/2023 23:11:12,Consultora,España,,33000,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,3,"Sí, 100% remoto"
9/03/2023 23:21:03,Empresa de producto,España,,25000,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Hombre,1,Algún día tengo que ir a la oficina (1 día a la semana o menos)
9/03/2023 23:21:26,Empresa de producto,España,,44000,EUR,Full Stack,Senior (+5 años),Formación reglada o universitaria,Hombre,4,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 0:00:50,Consultora,España,,25500,EUR,Back End,Junior (1-4 años),Formación reglada o universitaria,Hombre,4,"Sí, 100% remoto"
10/03/2023 0:09:56,Agencia,España,,24000,EUR,Full Stack,Senior (+5 años),FP superior,Hombre,1,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 0:36:56,Consultora,España,,20000,EUR,Back End,Junior (1-4 años),Formación reglada o universitaria,Hombre,2,Tengo que ir a la oficina de forma regular
10/03/2023 1:20:35,Empresa de producto,España,,30000,EUR,Back End,Senior (+5 años),Autodidacta,Hombre,2,"Sí, 100% remoto"
10/03/2023 1:33:34,Consultora,España,,19000,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Hombre,3,"Sí, 100% remoto"
10/03/2023 8:10:22,Consultora,España,,26000,EUR,Full Stack,Junior (1-4 años),Autodidacta,Hombre,4,"Sí, 100% remoto"
10/03/2023 8:33:18,Start Up,España,,16000,EUR,Full Stack,Trainee (0-1 años),Formación reglada o universitaria,Hombre,3,Tengo que ir a la oficina de forma regular
10/03/2023 8:44:22,Empresa de producto,España,,38000,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Hombre,3,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 8:45:51,Empresa de producto,España,,40000,EUR,Full Stack,Senior (+5 años),Formación reglada o universitaria,Hombre,3,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 9:00:28,Consultora,España,,27000,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Hombre,4,"Sí, 100% remoto"
10/03/2023 9:10:15,Empresa de producto,España,,30000,EUR,Front End,Junior (1-4 años),"DAW, DAM + Autodidacta",Hombre,2,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 9:12:08,Medio de prensa digital,España,,41000,EUR,Front End,Senior (+5 años),Formación reglada o universitaria,Hombre,2,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 9:17:10,Consultora,España,,26000,EUR,Front End,Trainee (0-1 años),Bootcamp,Mujer,5,"Sí, 100% remoto"
10/03/2023 9:29:09,Empresa de producto,España,Sí,40000,EUR,Front End,Senior (+5 años),Formación reglada o universitaria,Hombre,3,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 9:30:02,Empresa de producto,España,,35000,EUR,Backend/Devops,Senior (+5 años),Formación reglada o universitaria,Hombre,3,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 10:51:58,Empresa de producto,España,,37500,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,4,Tengo que ir a la oficina de forma regular
10/03/2023 10:56:27,Consultora,España,,17500,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Hombre,3,"Sí, 100% remoto"
10/03/2023 11:12:27,Empresa de producto,España,,36000,EUR,Back End,Junior (1-4 años),Bootcamp,Hombre,3,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 11:29:14,Consultora,España,,31500,EUR,Front End,Senior (+5 años),Autodidacta,Hombre,3,"Sí, 100% remoto"
10/03/2023 11:39:31,Empresa de producto,España,,30000,EUR,Front End,Junior (1-4 años),Autodidacta,Hombre,4,"Sí, 100% remoto"
10/03/2023 11:59:06,Empresa de producto,España,Dinamarca,50000,EUR,80% Front (React) 20% Back (.NET),Senior (+5 años),Formación reglada o universitaria,Hombre,5,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 12:02:58,Consultora,España,,42000,EUR,Front End,Senior (+5 años),Formación reglada o universitaria,Hombre,4,"Sí, 100% remoto"
10/03/2023 12:03:06,Empresa de producto,España,,40000,EUR,Full Stack,Senior (+5 años),Formación reglada o universitaria,Mujer,4,"Sí, 100% remoto"
10/03/2023 12:32:36,Agencia,España,,28000,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,3,Tengo que ir a la oficina de forma regular
10/03/2023 12:37:10,Start Up,España,,20000,EUR,Full Stack,Trainee (0-1 años),Autodidacta,Hombre,4,"Sí, 100% remoto"
10/03/2023 12:38:55,Empresa de producto,España,,27000,EUR,Back End,Trainee (0-1 años),Formación reglada o universitaria,Hombre,3,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 12:43:32,Consultora,España,,41000,EUR,Full Stack,Senior (+5 años),Formación reglada o universitaria,Hombre,5,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 12:46:32,Consultora,España,,22000,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Hombre,3,"Sí, 100% remoto"
10/03/2023 13:15:09,Empresa de producto,España,,21000,EUR,Front End,Junior (1-4 años),Bootcamp,Hombre,2,"Sí, 100% remoto"
10/03/2023 13:19:28,Consultora,España,,43000,EUR,QA,Senior (+5 años),Formación reglada o universitaria,Hombre,4,"Sí, 100% remoto"
10/03/2023 13:25:05,Consultora,España,,60000,EUR,Front End,Senior (+5 años),Formación reglada o universitaria,Hombre,4,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 13:26:15,Start Up,España,,25000,EUR,Full Stack,Senior (+5 años),Formación reglada o universitaria,Hombre,1,Tengo que ir a la oficina de forma regular
10/03/2023 13:53:53,Empresa de producto,España,,35000,EUR,Front End,Senior (+5 años),Autodidacta,Hombre,4,"Sí, 100% remoto"
10/03/2023 14:25:15,Consultora,España,,38000,EUR,Back End,Senior (+5 años),Formación reglada o universitaria,Hombre,2,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 14:25:19,Empresa de producto,España,,52000,EUR,Front End,Senior (+5 años),Formación reglada o universitaria,Hombre,4,"Sí, 100% remoto"
10/03/2023 14:26:37,Consultora,España,,20000,EUR,Full Stack,Trainee (0-1 años),Formación reglada o universitaria,Hombre,2,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 14:27:01,Consultora,España,,53000,EUR,Tech Lead Frontend,Senior (+5 años),Formación reglada o universitaria,Hombre,4,"Sí, 100% remoto"
10/03/2023 14:27:45,Consultora,España,,24000,EUR,Back End,Junior (1-4 años),Formación reglada o universitaria,Hombre,2,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 14:27:51,Empresa de producto,España,Países bajos,24000,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Hombre,3,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 14:28:28,Start Up,España,,19000,EUR,Back End,Junior (1-4 años),Formación reglada o universitaria,Hombre,2,Tengo que ir a la oficina de forma regular
10/03/2023 14:29:03,Consultora,España,,30000,EUR,Full Stack,Senior (+5 años),Formación reglada o universitaria,Hombre,3,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 14:29:14,Empresa de producto,España,,24000,EUR,Back End,Junior (1-4 años),Formación reglada o universitaria,Hombre,3,Tengo que ir a la oficina de forma regular
10/03/2023 14:29:45,43000,españa,,43000,EUR,Back End,Senior (+5 años),Formación reglada o universitaria,Hombre,5,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 14:29:45,Empresa de producto,España,,21000,EUR,Back End,Trainee (0-1 años),Formación reglada o universitaria,Hombre,5,"Sí, 100% remoto"
10/03/2023 14:30:09,Empresa de producto,España,Noruega,43000,EUR,IoT,Senior (+5 años),Formación reglada o universitaria,Hombre,4,"Sí, 100% remoto"
10/03/2023 14:30:12,Consultora,España,,38000,EUR,Data scientist,Junior (1-4 años),Formación reglada o universitaria,Hombre,2,"Sí, 100% remoto"
10/03/2023 14:31:02,Empresa de producto,España,,40000,EUR,Front End,Senior (+5 años),Formación reglada o universitaria,Hombre,3,"Sí, 100% remoto"
10/03/2023 14:31:56,Consultora,España,,23000,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Hombre,4,"Sí, 100% remoto"
10/03/2023 14:32:40,Consultora,España,,20000,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Hombre,3,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 14:32:43,Consultora,España,,32000,EUR,Full Stack,Senior (+5 años),Formación reglada o universitaria,Hombre,2,"Sí, 100% remoto"
10/03/2023 14:32:53,Empresa de producto,España,,15000,EUR,Front End,Trainee (0-1 años),Formación reglada o universitaria,Hombre,5,"Sí, 100% remoto"
10/03/2023 14:34:19,Consultora,España,,27000,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,4,"Sí, 100% remoto"
10/03/2023 14:34:24,Consultora,España,,14900,EUR,CORRECCIÓN WEB,Trainee (0-1 años),Formación reglada o universitaria,Hombre,3,"Sí, 100% remoto"
10/03/2023 14:34:43,Consultora,España,,26000,EUR,Front End,Junior (1-4 años),Bootcamp,Hombre,3,"Sí, 100% remoto"
10/03/2023 14:34:45,Start Up,España,,35000,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,4,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 14:34:52,Empresa de producto,España,,26000,EUR,Back End,Trainee (0-1 años),Formación reglada o universitaria,Hombre,5,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 14:35:12,Consultora,España,,45000,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Hombre,4,"Sí, 100% remoto"
10/03/2023 14:35:34,Empresa de producto,España,,51000,EUR,Front End,Senior (+5 años),Formación reglada o universitaria,Hombre,3,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 14:35:50,Start Up,España,,28000,EUR,Full Stack,Trainee (0-1 años),Bootcamp,Hombre,5,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 14:36:15,Practicas,España,,8000,EUR,Front End,Trainee (0-1 años),Bootcamp,Hombre,2,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 14:37:35,Consultora,España,,24000,EUR,Back End,Junior (1-4 años),Formación reglada o universitaria,Hombre,1,"Sí, 100% remoto"
10/03/2023 14:37:52,Consultora,España,,43000,EUR,Back End,Senior (+5 años),Formación reglada o universitaria,Hombre,4,"Sí, 100% remoto"
10/03/2023 14:37:55,Empresa de producto,España,,7200,EUR,Back End,Trainee (0-1 años),Formación reglada o universitaria,Hombre,4,"Sí, 100% remoto"
10/03/2023 14:39:51,Consultora,España,Melilla,27000,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Hombre,5,"Sí, 100% remoto"
10/03/2023 14:40:16,Empresa de producto,España,,11000,EUR,Front End,Trainee (0-1 años),Autodidacta,Hombre,1,Tengo que ir a la oficina de forma regular
10/03/2023 14:43:01,Consultora,España,,27000,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,3,Tengo que ir a la oficina de forma regular
10/03/2023 14:43:12,Start Up,España,,25000,EUR,Back End,Junior (1-4 años),Autodidacta y grado superior ,Hombre,4,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 14:44:30,Empresa de producto,España,,24000,EUR,Full Stack,Trainee (0-1 años),Bootcamp,Hombre,5,Tengo que ir a la oficina de forma regular
10/03/2023 14:45:29,Empresa de producto,España,,35000,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,3,"Sí, 100% remoto"
10/03/2023 14:49:58,Consultora,España,,21000,EUR,Full Stack,Junior (1-4 años),Curso propio de empresa ,Mujer,1,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 14:55:25,Empresa de producto,España,,45000,EUR,Full Stack,Senior (+5 años),Formación reglada o universitaria,Hombre,4,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 14:58:18,Empresa de producto,España,,21000,EUR,Back End,Junior (1-4 años),Prefiero no decirlo,Mujer,2,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 14:58:33,Consultora,España,Reino Unido,18000,EUR,Front End,Trainee (0-1 años),Formación reglada o universitaria,Hombre,4,Tengo que ir a la oficina de forma regular
10/03/2023 14:58:36,Consultora,España,,54000,EUR,Front End,Senior (+5 años),Formación reglada o universitaria,Hombre,4,"Sí, 100% remoto"
10/03/2023 14:58:56,Consultora,España,,30000,EUR,Front End,Junior (1-4 años),Grado superior desarrollo de aplicaciones web,Hombre,3,"Sí, 100% remoto"
10/03/2023 14:59:32,Consultora,España,,27000,EUR,Back End,Senior (+5 años),Formación reglada o universitaria,Hombre,2,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 15:02:24,Start Up,España,Orquesta Media,41000,EUR,Full Stack,Senior (+5 años),Universitaria y cursos,Hombre,2,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 15:04:08,Agencia,España,,33000,EUR,Front End,Senior (+5 años),Autodidacta,Hombre,3,"Sí, 100% remoto"
10/03/2023 15:08:01,Consultora,España,NTTDATA,20000,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,2,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 15:08:31,Consultora,España,,25000,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Hombre,3,"Sí, 100% remoto"
10/03/2023 15:10:22,Consultora,España,,30000,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,4,"Sí, 100% remoto"
10/03/2023 15:13:07,Empresa de producto,España,,53000,EUR,Back End,Senior (+5 años),Formación reglada o universitaria,Hombre,3,"Sí, 100% remoto"
10/03/2023 15:13:11,Consultora,España,,23000,EUR,Testing,Trainee (0-1 años),Formación reglada o universitaria,Hombre,4,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 15:13:13,Agencia,España,,54000,EUR,CTO,Senior (+5 años),Formación reglada o universitaria,Hombre,4,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 15:18:52,Empresa de producto,España,,26000,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,3,Tengo que ir a la oficina de forma regular
10/03/2023 15:20:20,Consultora,España,,20000,EUR,Full Stack,Senior (+5 años),Formación reglada o universitaria,Hombre,1,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 15:21:27,Consultora,España,,18000,EUR,Full Stack,Trainee (0-1 años),Formación reglada o universitaria,Hombre,3,"Sí, 100% remoto"
10/03/2023 15:22:44,Consultora,España,,17000,EUR,BBDD N1,Junior (1-4 años),FP grado medio,Hombre,3,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 15:23:39,Empresa de producto,España,,60000,EUR,Back End,Senior (+5 años),Formación reglada o universitaria,Hombre,3,"Sí, 100% remoto"
10/03/2023 15:24:05,Start Up,España,,62000,EUR,Full Stack,Senior (+5 años),Formación reglada o universitaria,Hombre,3,"Sí, 100% remoto"
10/03/2023 15:24:39,Consultora,España,,31000,EUR,Back End,Junior (1-4 años),Formación reglada o universitaria,Hombre,2,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 15:26:18,Consultora,España,,27000,EUR,Back End,Junior (1-4 años),DAM y DAW,Hombre,5,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 15:27:48,Consultora,España,,22000,EUR,Front End,Trainee (0-1 años),Formación reglada o universitaria,Hombre,2,"Sí, 100% remoto"
10/03/2023 15:29:05,Empresa de producto,España,,35000,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Hombre,3,"Sí, 100% remoto"
10/03/2023 15:30:15,Empresa de producto,España,,22000,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Mujer,4,"Sí, 100% remoto"
10/03/2023 15:31:45,Consultora,España,,37800,EUR,Front End,Senior (+5 años),Formación reglada o universitaria,Hombre,4,"Sí, 100% remoto"
10/03/2023 15:32:56,Empresa de producto,España,,21600,EUR,Back End,Junior (1-4 años),Formación reglada o universitaria,Hombre,3,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 15:33:02,Empresa de producto,España,,30000,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,3,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 15:33:41,Consultora,España,,19500,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,3,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 15:34:30,Start Up,España,,25000,EUR,Front End,Junior (1-4 años),Autodidacta,Hombre,1,Tengo que ir a la oficina de forma regular
10/03/2023 15:39:33,Empresa de producto,España,,31000,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,4,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 15:40:16,Consultora,España,,50000,EUR,Full Stack,Senior (+5 años),Formación reglada o universitaria,Hombre,5,"Sí, 100% remoto"
10/03/2023 15:41:49,Empresa de producto,España,,38000,EUR,Back End,Junior (1-4 años),Formación reglada o universitaria,Hombre,4,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 15:43:50,Consultora,España,,40000,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,4,"Sí, 100% remoto"
10/03/2023 15:49:57,Empresa de producto,España,,35000,EUR,Front End,Senior (+5 años),Formación reglada... + Autodidacta ,Hombre,1,"Sí, 100% remoto"
10/03/2023 15:50:20,Consultora,España,,45000,EUR,Mobile,Senior (+5 años),Formación reglada o universitaria,Hombre,3,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 15:53:07,Consultora,España,,29000,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Hombre,3,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 15:54:41,Consultora,España,,20000,EUR,Full Stack,Trainee (0-1 años),Formación reglada o universitaria,Hombre,1,"Sí, 100% remoto"
10/03/2023 15:55:16,Consultora,España,,28000,EUR,Back End,Junior (1-4 años),Formación reglada o universitaria,Hombre,2,"Sí, 100% remoto"
10/03/2023 15:57:18,Empresa de producto,España,,26000,EUR,Back End,Junior (1-4 años),Formación reglada o universitaria,Hombre,3,"Sí, 100% remoto"
10/03/2023 16:00:10,Empresa de producto,España,,26000,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,2,"Sí, 100% remoto"
10/03/2023 16:02:36,Consultora,España,,45000,EUR,Front End,Senior (+5 años),Formación reglada o universitaria,Hombre,4,"Sí, 100% remoto"
10/03/2023 16:04:02,Empresa de producto,España,,42500,EUR,"Backend principalmente, pero a veces algo de frontend y otras tareas relacionadas con It",Senior (+5 años),Master en programación,Hombre,2,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 16:10:10,Empresa de producto,España,,28000,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Hombre,2,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 16:11:08,Consultora,España,,22500,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Hombre,3,"Sí, 100% remoto"
10/03/2023 16:14:18,Empresa de producto,España,,27000,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Mujer,4,Tengo que ir a la oficina de forma regular
10/03/2023 16:14:44,Empresa de producto,España,Reino Unido,72000,EUR,Preventa,Senior (+5 años),Formación reglada o universitaria,Hombre,4,"Sí, 100% remoto"
10/03/2023 16:18:01,Empresa de producto,España,,32000,EUR,Full Stack,Senior (+5 años),Formación reglada o universitaria,Hombre,4,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 16:18:19,Start Up,España,,20000,EUR,Front End,Trainee (0-1 años),Formación reglada o universitaria,Hombre,2,Tengo que ir a la oficina de forma regular
10/03/2023 16:19:10,Consultora,España,,31000,EUR,Full Stack,Junior (1-4 años),Bootcamp,Hombre,4,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 16:19:25,Consultora,España,,28200,EUR,Back End,Senior (+5 años),Formación reglada o universitaria,Hombre,2,"Sí, 100% remoto"
10/03/2023 16:20:32,Consultora,España,,30000,EUR,Back End,Senior (+5 años),Formación reglada o universitaria,Hombre,3,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 16:21:20,Consultora,España,,20000,EUR,Front End,Trainee (0-1 años),Formación reglada o universitaria,Hombre,3,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 16:30:36,Consultora,España,,37000,EUR,Back End,Senior (+5 años),Formación reglada o universitaria,Hombre,3,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 16:30:50,Empresa de producto,España,,18500,EUR,Full Stack,Trainee (0-1 años),Formación reglada o universitaria,Hombre,2,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 16:33:25,Consultora,España,,32000,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Hombre,4,"Sí, 100% remoto"
10/03/2023 16:33:56,Empresa de producto,España,Alemania,29000,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Hombre,3,
10/03/2023 16:34:00,Empresa de producto,España,,44000,EUR,Front End,Junior (1-4 años),Bootcamp,Mujer,5,"Sí, 100% remoto"
10/03/2023 16:34:39,Agencia,España,,22000,EUR,Front End,Junior (1-4 años),Autodidacta,Hombre,3,"Sí, 100% remoto"
10/03/2023 16:35:57,Consultora,España,,17180,EUR,Full Stack,Junior (1-4 años),Bootcamp,Hombre,4,"Sí, 100% remoto"
10/03/2023 16:43:26,Consultora,España,Francia,42000,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Hombre,4,"Sí, 100% remoto"
10/03/2023 16:43:27,Empresa de producto,España,,26000,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,4,Tengo que ir a la oficina de forma regular
10/03/2023 16:50:57,Consultora,España,,19000,EUR,Back End,Junior (1-4 años),Grado superior,Hombre,1,Tengo que ir a la oficina de forma regular
10/03/2023 16:59:51,Consultora,España,,17500,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Hombre,1,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 17:02:34,Empresa de producto,España,,34000,EUR,Front End,Senior (+5 años),Formación reglada o universitaria,Hombre,4,"Sí, 100% remoto"
10/03/2023 17:05:34,Empresa de producto,España,,57000,EUR,Front End,Senior (+5 años),Formación reglada o universitaria,Hombre,5,"Sí, 100% remoto"
10/03/2023 17:07:04,Empresa de producto,España,Alemania ,40600,EUR,Front End,Senior (+5 años),Formación reglada o universitaria,Hombre,4,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 17:09:27,Empresa de producto,España,,40000,EUR,Full Stack,Senior (+5 años),Autodidacta,Hombre,4,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 17:14:00,Consultora,España,,23000,EUR,Back End,Junior (1-4 años),Formación reglada o universitaria,Hombre,3,"Sí, 100% remoto"
10/03/2023 17:17:34,Empresa de producto,España,,26000,EUR,Back End,Senior (+5 años),Formación reglada o universitaria,Hombre,3,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 17:17:54,Empresa de producto,España,,35000,EUR,Back End,Junior (1-4 años),Bootcamp,Mujer,4,"Sí, 100% remoto"
10/03/2023 17:18:53,Empresa de producto,España,Holanda,55000,EUR,Front End,Senior (+5 años),Autodidacta,Hombre,4,"Sí, 100% remoto"
10/03/2023 17:21:07,Consultora,España,,31000,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Hombre,3,"Sí, 100% remoto"
10/03/2023 17:21:35,Empresa de producto,España,,28000,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Hombre,4,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 17:21:52,Empresa de producto,España,Alemania,30500,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,2,Tengo que ir a la oficina de forma regular
10/03/2023 17:26:21,Empresa de producto,España,,30000,EUR,Back End,Senior (+5 años),Formación reglada o universitaria,Hombre,2,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 17:42:28,Empresa de producto,España,,44000,EUR,Front End,Junior (1-4 años),Bootcamp,Hombre,4,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 17:42:35,Empresa de producto,España,Francia,38000,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,3,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 17:43:20,Empresa de producto,España,,19010,EUR,Back End,Trainee (0-1 años),Formación reglada o universitaria,Hombre,4,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 17:44:55,Agencia,España,Estados Unidos,40000,USD,QA,Junior (1-4 años),Autodidacta,Mujer,4,"Sí, 100% remoto"
10/03/2023 17:45:36,Consultora,España,,34000,EUR,Front End,Senior (+5 años),Formación reglada o universitaria,Hombre,2,"Sí, 100% remoto"
10/03/2023 17:45:55,Empresa de producto,España,,30000,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Hombre,3,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 17:51:17,Empresa de producto,España,,25000,EUR,Back End,Junior (1-4 años),Formación reglada o universitaria,Hombre,4,Tengo que ir a la oficina de forma regular
10/03/2023 17:52:44,Laboratorio,España,,23000,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,3,Tengo que ir a la oficina de forma regular
10/03/2023 17:55:37,Consultora,España,,31500,EUR,Front End,Senior (+5 años),Formación reglada o universitaria,Mujer,1,"Sí, 100% remoto"
10/03/2023 17:56:38,Consultora,España,,27000,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,4,"Sí, 100% remoto"
10/03/2023 17:57:42,Consultora,España,,27000,EUR,Back End,Junior (1-4 años),Autodidacta,Hombre,2,"Sí, 100% remoto"
10/03/2023 18:15:30,Empresa de producto,España,,32000,EUR,Full Stack,Junior (1-4 años),Autodidacta,Hombre,5,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
